time_iso,elapsed_s,raw,run,cnn_us,timer_ticks,cycles,pred_idx,pred_reported_idx,accepted,confidence_x10,sample_counter,word_counter
2026-05-08T22:44:34.567,1.419144868850708,"BENCH,event=inference,run=3,mode=live,cnn_us=1711,timer_ticks=1045,cycles=66880,pred_idx=20,pred_reported_idx=20,accepted=0,confidence_x10=767,sample_counter=233088,word_counter=3",3,1711,1045,66880,20,20,0,767,233088,3
2026-05-08T22:44:35.502,2.35386323928833,"BENCH,event=inference,run=4,mode=live,cnn_us=1711,timer_ticks=1045,cycles=66880,pred_idx=3,pred_reported_idx=3,accepted=1,confidence_x10=353,sample_counter=247552,word_counter=4",4,1711,1045,66880,3,3,1,353,247552,4
2026-05-08T22:44:36.967,3.8192508220672607,"BENCH,event=inference,run=5,mode=live,cnn_us=1711,timer_ticks=1045,cycles=66880,pred_idx=11,pred_reported_idx=11,accepted=1,confidence_x10=420,sample_counter=270464,word_counter=5",5,1711,1045,66880,11,11,1,420,270464,5
2026-05-08T22:44:38.367,5.219714641571045,"BENCH,event=inference,run=6,mode=live,cnn_us=1711,timer_ticks=1045,cycles=66880,pred_idx=5,pred_reported_idx=5,accepted=1,confidence_x10=289,sample_counter=292352,word_counter=6",6,1711,1045,66880,5,5,1,289,292352,6
2026-05-08T22:44:39.746,6.59881854057312,"BENCH,event=inference,run=7,mode=live,cnn_us=1711,timer_ticks=1045,cycles=66880,pred_idx=2,pred_reported_idx=2,accepted=1,confidence_x10=437,sample_counter=313856,word_counter=7",7,1711,1045,66880,2,2,1,437,313856,7
2026-05-08T22:44:42.370,9.222824573516846,"BENCH,event=inference,run=8,mode=live,cnn_us=1711,timer_ticks=1045,cycles=66880,pred_idx=20,pred_reported_idx=20,accepted=0,confidence_x10=372,sample_counter=355200,word_counter=8",8,1711,1045,66880,20,20,0,372,355200,8
2026-05-08T22:44:45.390,12.241946458816528,"BENCH,event=inference,run=9,mode=live,cnn_us=1711,timer_ticks=1044,cycles=66816,pred_idx=20,pred_reported_idx=20,accepted=0,confidence_x10=692,sample_counter=402816,word_counter=9",9,1711,1044,66816,20,20,0,692,402816,9
