time_ms,time_relative_ms,current_ua
5782.03,-300.0,11419.0
5782.04,-299.9899999999998,11419.0
5782.05,-299.97999999999956,11372.549
5782.06,-299.96999999999935,11279.67
5782.07,-299.96000000000004,11186.823
5782.08,-299.9499999999998,11372.549
5782.09,-299.9399999999996,11140.413
5782.1,-299.9299999999994,11047.615
5782.11,-299.9200000000001,11186.823
5782.12,-299.90999999999985,10862.117
5782.13,-299.89999999999964,10862.117
5782.14,-299.8899999999994,10862.117
5782.15,-299.8800000000001,10908.479
5782.16,-299.8699999999999,10862.117
5782.17,-299.8599999999997,10815.763
5782.18,-299.84999999999945,10676.749
5782.19,-299.84000000000015,10584.114
5782.2,-299.8299999999999,10676.749
5782.21,-299.8199999999997,10537.809
5782.22,-299.8099999999995,10537.809
5782.23,-299.8000000000002,10537.809
5782.24,-299.78999999999996,11883.964
5782.25,-299.77999999999975,12489.63
5782.26,-299.7699999999995,12489.63
5782.27,-299.7599999999993,12256.519
5782.28,-299.75,12070.176
5782.29,-299.7399999999998,12023.61
5782.3,-299.72999999999956,11883.964
5782.31,-299.71999999999935,11930.504
5782.32,-299.71000000000004,11883.964
5782.33,-299.6999999999998,11837.431
5782.34,-299.6899999999996,11604.888
5782.35,-299.6799999999994,11604.888
5782.36,-299.6700000000001,11697.881
5782.37,-299.65999999999985,11558.404
5782.38,-299.64999999999964,11419.0
5782.39,-299.6399999999994,11511.928
5782.4,-299.6300000000001,11279.67
5782.41,-299.6199999999999,11233.243
5782.42,-299.6099999999997,11233.243
5782.43,-299.59999999999945,11558.404
5782.44,-299.59000000000015,12582.931
5782.45,-299.5799999999999,12629.594
5782.46,-299.5699999999997,12582.931
5782.47,-299.5599999999995,12442.991
5782.48,-299.5500000000002,12442.991
5782.49,-299.53999999999996,12349.738
5782.5,-299.52999999999975,12303.125
5782.51,-299.5199999999995,12209.921
5782.52,-299.5099999999993,11977.054
5782.53,-299.5,11883.964
5782.54,-299.4899999999998,11883.964
5782.55,-299.47999999999956,11883.964
5782.56,-299.46999999999935,11790.906
5782.57,-299.46000000000004,11651.381
5782.58,-299.4499999999998,11697.881
5782.59,-299.4399999999996,11558.404
5782.6,-299.4299999999994,11465.46
5782.61,-299.4200000000001,11186.823
5782.62,-299.40999999999985,11465.46
5782.63,-299.39999999999964,11326.105
5782.64,-299.3899999999994,11372.549
5782.65,-299.3800000000001,11326.105
5782.66,-299.3699999999999,11372.549
5782.67,-299.3599999999997,11140.413
5782.68,-299.34999999999945,10862.117
5782.69,-299.34000000000015,10954.85
5782.7,-299.3299999999999,11001.229
5782.71,-299.3199999999997,10908.479
5782.72,-299.3099999999995,10954.85
