Timestamp(ms),Current(uA)
16486.59,16862.512
16486.6,16578.270
16486.61,15821.723
16486.62,15491.387
16486.63,15067.254
16486.64,14878.962
16486.65,14596.768
16486.66,14174.023
16486.67,13939.450
16486.68,13798.804
16486.69,13377.304
16486.7,13283.727
16486.71,13003.188
16486.72,12629.594
16486.73,12536.276
16486.74,12303.125
16486.75,12163.331
16486.76,12209.921
16486.77,11883.964
16486.78,11697.881
16486.79,11511.928
16486.8,11511.928
16486.81,11326.105
16486.82,11372.549
16486.83,12722.943
16486.84,15727.300
16486.85,15774.507
16486.86,15491.387
16486.87,15208.559
16486.88,14926.022
16486.89,14502.768
16486.9,14267.910
16486.91,13798.804
16486.92,13564.556
16486.93,13424.104
16486.94,13096.669
16486.95,12909.741
16486.96,12722.943
16486.97,12676.265
16486.98,12396.361
16486.99,12256.519
16487,11883.964
16487.01,11977.054
16487.02,11604.888
16487.03,11558.404
16487.04,11465.460
16487.05,11233.243
16487.06,14926.022
16487.07,16057.920
16487.08,15632.910
16487.09,15397.078
16487.1,14878.962
16487.11,14643.779
16487.12,14596.768
16487.13,14267.910
16487.14,13751.938
16487.15,13517.730
16487.16,13283.727
16487.17,13096.669
16487.18,13003.188
16487.19,12676.265
16487.2,12676.265
16487.21,12349.738
16487.22,12070.176
16487.23,11790.906
16487.24,11697.881
16487.25,11790.906
16487.26,11697.881
16487.27,11511.928
16487.28,11326.105
16487.29,15255.676
16487.3,15916.177
16487.31,15868.945
16487.32,15444.229
16487.33,15114.348
16487.34,14831.909
16487.35,14314.865
16487.36,14127.093
16487.37,13892.561
16487.38,13658.230
16487.39,13424.104
16487.4,13096.669
16487.41,13236.949
16487.42,16625.623
16487.43,16720.354
16487.44,16530.926
16487.45,16057.920
16487.46,15538.553
16487.47,15349.936
16487.48,14831.909
16487.49,14737.828
16487.5,14314.865
16487.51,13986.349
16487.52,13751.938
16487.53,13658.230
16487.54,13517.730
16487.55,13096.669
16487.56,12956.461
16487.57,12676.265
16487.58,12303.125
16487.59,12396.361
16487.6,12116.749
16487.61,12023.610
16487.62,11744.390
16487.63,11604.888
16487.64,11419.000
16487.65,15208.559
16487.66,16057.920
16487.67,15774.507
16487.68,15491.387
16487.69,15067.254
16487.7,14831.909
16487.71,14455.779
16487.72,14174.023
16487.73,13845.678
16487.74,13751.938
16487.75,13377.304
16487.76,13143.421
16487.77,12816.326
16487.78,12863.029
16487.79,12489.630
16487.8,12303.125
16487.81,11883.964
16487.82,11883.964
16487.83,11883.964
16487.84,11790.906
16487.85,11558.404
16487.86,11558.404
16487.87,11279.670
16487.88,11186.823
16487.89,13049.925
16487.9,15821.723
16487.91,15868.945
16487.92,15491.387
16487.93,15208.559
16487.94,14878.962
16487.95,14455.779
16487.96,14361.828
16487.97,13939.450
16487.98,13564.556
16487.99,13330.511
16488,13190.181
16488.01,12909.741
16488.02,12676.265
16488.03,12582.931
16488.04,12349.738
16488.05,12209.921
16488.06,11977.054
16488.07,11744.390
16488.08,11883.964
16488.09,11558.404
16488.1,11279.670
16488.11,11233.243
16488.12,10862.117
16488.13,11140.413
16488.14,10908.479
16488.15,15397.078
16488.16,16010.664
16488.17,15632.910
16488.18,15349.936
16488.19,14926.022
16488.2,14549.764
16488.21,14267.910
16488.22,13939.450
16488.23,13611.390
16488.24,13517.730
16488.25,13330.511
16488.26,13143.421
16488.27,12863.029
16488.28,16105.184
16488.29,16767.732
16488.3,16578.270
16488.31,16057.920
16488.32,15632.910
16488.33,15397.078
16488.34,15020.169
16488.35,14596.768
16488.36,14220.963
16488.37,13939.450
16488.38,13892.561
16488.39,13564.556
16488.4,13330.511
16488.41,13049.925
16488.42,12863.029
16488.43,12582.931
16488.44,12442.991
16488.45,12396.361
16488.46,12303.125
16488.47,11883.964
16488.48,11697.881
16488.49,11511.928
16488.5,13377.304
16488.51,15916.177
16488.52,15963.417
16488.53,15632.910
16488.54,15302.802
16488.55,14878.962
16488.56,14737.828
16488.57,14455.779
16488.58,14033.256
16488.59,13658.230
16488.6,13564.556
16488.61,13377.304
16488.62,13049.925
16488.63,12816.326
16488.64,12816.326
16488.65,12396.361
16488.66,12349.738
16488.67,12163.331
16488.68,11697.881
16488.69,11930.504
16488.7,11651.381
16488.71,11558.404
16488.72,11233.243
16488.73,11465.460
16488.74,11186.823
16488.75,15538.553
16488.76,15916.177
16488.77,15538.553
16488.78,15397.078
16488.79,14926.022
16488.8,14596.768
16488.81,14361.828
16488.82,14033.256
16488.83,13751.938
16488.84,13517.730
16488.85,13143.421
16488.86,13049.925
16488.87,12956.461
16488.88,12629.594
16488.89,13658.230
16488.9,16388.938
16488.91,16625.623
16488.92,16057.920
16488.93,15774.507
16488.94,15349.936
16488.95,14973.092
16488.96,14737.828
16488.97,14643.779
16488.98,14267.910
16488.99,13939.450
16489,13611.390
16489.01,13470.913
16489.02,13096.669
16489.03,12909.741
16489.04,12769.631
16489.05,12629.594
16489.06,12349.738
16489.07,12163.331
16489.08,11930.504
16489.09,11744.390
16489.1,11558.404
16489.11,11558.404
16489.12,11279.670
16489.13,14174.023
16489.14,15916.177
16489.15,15821.723
16489.16,15538.553
16489.17,14878.962
16489.18,14690.800
16489.19,14220.963
16489.2,14361.828
16489.21,13751.938
16489.22,13611.390
16489.23,13470.913
16489.24,13236.949
16489.25,12863.029
16489.26,12676.265
16489.27,12582.931
16489.28,12349.738
16489.29,12163.331
16489.3,11977.054
16489.31,11744.390
16489.32,11511.928
16489.33,11697.881
16489.34,11419.000
16489.35,11326.105
16489.36,11140.413
16489.37,15208.559
16489.38,16057.920
16489.39,15774.507
16489.4,15255.676
16489.41,15020.169
16489.42,14690.800
16489.43,14408.800
16489.44,13986.349
16489.45,13751.938
16489.46,13611.390
16489.47,13424.104
16489.48,13190.181
16489.49,13143.421
16489.5,12536.276
16489.51,12396.361
16489.52,12396.361
16489.53,12070.176
16489.54,12023.610
16489.55,11837.431
16489.56,11604.888
16489.57,11604.888
16489.58,11372.549
16489.59,11186.823
16489.6,11186.823
16489.61,11047.615
16489.62,10908.479
16489.63,14127.093
16489.64,15821.723
16489.65,15727.300
16489.66,15491.387
16489.67,15020.169
16489.68,14643.779
16489.69,14361.828
16489.7,14127.093
16489.71,13892.561
16489.72,13517.730
16489.73,13377.304
16489.74,13143.421
16489.75,14643.779
16489.76,16578.270
16489.77,16957.324
16489.78,16199.736
16489.79,15916.177
16489.8,15538.553
16489.81,15114.348
16489.82,14831.909
16489.83,14643.779
16489.84,14127.093
16489.85,14080.170
16489.86,13751.938
16489.87,13377.304
16489.88,13236.949
16489.89,13143.421
16489.9,12722.943
16489.91,12536.276
16489.92,12489.630
16489.93,12163.331
16489.94,12209.921
16489.95,11790.906
16489.96,11651.381
16489.97,11558.404
16489.98,11465.460
16489.99,12163.331
16490,15868.945
16490.01,15821.723
16490.02,15680.101
16490.03,15444.229
16490.04,14973.092
16490.05,14596.768
16490.06,14361.828
16490.07,13986.349
16490.08,13751.938
16490.09,13564.556
16490.1,13190.181
16490.11,13190.181
16490.12,12816.326
16490.13,12629.594
16490.14,12489.630
16490.15,12303.125
16490.16,12023.610
16490.17,11883.964
16490.18,11697.881
16490.19,11651.381
16490.2,11465.460
16490.21,11511.928
16490.22,11419.000
16490.23,11233.243
16490.24,11001.229
16490.25,14502.768
16490.26,15916.177
16490.27,15585.728
16490.28,15349.936
16490.29,15114.348
16490.3,14926.022
16490.31,14408.800
16490.32,14080.170
16490.33,13986.349
16490.34,13564.556
16490.35,13330.511
16490.36,13143.421
16490.37,12722.943
16490.38,16341.625
16490.39,16625.623
16490.4,16625.623
16490.41,15916.177
16490.42,15632.910
16490.43,15397.078
16490.44,15208.559
16490.45,14831.909
16490.46,14408.800
16490.47,14080.170
16490.48,13751.938
16490.49,13611.390
16490.5,13424.104
16490.51,13190.181
16490.52,12816.326
16490.53,12676.265
16490.54,12536.276
16490.55,12303.125
16490.56,12209.921
16490.57,11977.054
16490.58,11837.431
16490.59,11790.906
16490.6,13751.938
16490.61,16105.184
16490.62,15963.417
16490.63,15585.728
16490.64,15491.387
16490.65,14926.022
16490.66,14455.779
16490.67,14361.828
16490.68,14033.256
16490.69,13798.804
16490.7,13564.556
16490.71,13236.949
16490.72,12956.461
16490.73,12769.631
16490.74,12536.276
16490.75,12209.921
16490.76,12303.125
16490.77,12023.610
16490.78,11883.964
16490.79,11930.504
16490.8,11604.888
16490.81,11419.000
16490.82,11186.823
16490.83,11279.670
16490.84,10954.850
16490.85,14220.963
16490.86,15821.723
16490.87,15727.300
16490.88,15444.229
16490.89,14973.092
16490.9,14690.800
16490.91,14455.779
16490.92,13845.678
16490.93,13705.080
16490.94,13377.304
16490.95,13283.727
16490.96,13143.421
16490.97,13003.188
16490.98,12676.265
16490.99,12582.931
16491,12209.921
16491.01,12303.125
16491.02,11977.054
16491.03,11883.964
16491.04,11651.381
16491.05,11558.404
16491.06,11465.460
16491.07,11326.105
16491.08,12489.630
16491.09,15916.177
16491.1,15868.945
16491.11,15444.229
16491.12,15349.936
16491.13,14878.962
16491.14,14737.828
16491.15,14502.768
16491.16,14174.023
16491.17,13751.938
16491.18,13424.104
16491.19,13049.925
16491.2,12816.326
16491.21,12956.461
16491.22,16530.926
16491.23,16530.926
16491.24,16388.938
16491.25,15963.417
16491.26,15727.300
16491.27,15349.936
16491.28,14973.092
16491.29,14643.779
16491.3,14361.828
16491.31,14033.256
16491.32,13751.938
16491.33,13611.390
16491.34,13377.304
16491.35,13143.421
16491.36,12863.029
16491.37,12722.943
16491.38,12349.738
16491.39,12070.176
16491.4,12116.749
16491.41,11883.964
16491.42,11697.881
16491.43,11558.404
16491.44,11419.000
16491.45,15349.936
16491.46,16105.184
16491.47,15868.945
16491.48,15585.728
16491.49,15020.169
16491.5,14596.768
16491.51,14267.910
16491.52,14220.963
16491.53,13986.349
16491.54,13564.556
16491.55,13470.913
16491.56,13003.188
16491.57,13143.421
16491.58,12676.265
16491.59,12442.991
16491.6,12396.361
16491.61,12209.921
16491.62,11790.906
16491.63,11930.504
16491.64,11651.381
16491.65,11558.404
16491.66,11465.460
16491.67,11326.105
16491.68,11140.413
16491.69,14926.022
16491.7,15868.945
16491.71,15585.728
16491.72,15255.676
16491.73,14878.962
16491.74,14596.768
16491.75,14267.910
16491.76,14080.170
16491.77,13845.678
16491.78,13424.104
16491.79,13330.511
16491.8,13049.925
16491.81,12909.741
16491.82,12722.943
16491.83,12349.738
16491.84,12116.749
16491.85,12023.610
16491.86,11930.504
16491.87,11651.381
16491.88,11604.888
16491.89,11511.928
16491.9,11326.105
16491.91,11094.010
16491.92,11001.229
16491.93,10862.117
16491.94,14314.865
16491.95,15868.945
16491.96,15774.507
16491.97,15302.802
16491.98,14926.022
16491.99,14690.800
16492,14220.963
16492.01,14220.963
16492.02,13798.804
16492.03,13564.556
16492.04,13283.727
16492.05,13003.188
16492.06,12956.461
16492.07,12536.276
16492.08,12442.991
16492.09,12349.738
16492.1,12116.749
16492.11,11977.054
16492.12,11697.881
16492.13,11558.404
16492.14,11419.000
16492.15,11279.670
16492.16,11279.670
16492.17,11047.615
16492.18,10908.479
16492.19,10676.749
16492.2,10954.850
16492.21,14878.962
16492.22,15916.177
16492.23,15349.936
16492.24,15067.254
16492.25,14831.909
16492.26,14455.779
16492.27,14127.093
16492.28,13845.678
16492.29,13705.080
16492.3,13424.104
16492.31,13143.421
16492.32,12956.461
16492.33,12536.276
16492.34,12909.741
16492.35,16530.926
16492.36,16436.260
16492.37,16341.625
16492.38,16010.664
16492.39,15397.078
16492.4,15067.254
16492.41,14737.828
16492.42,14596.768
16492.43,14080.170
16492.44,13892.561
16492.45,13611.390
16492.46,13424.104
16492.47,13003.188
16492.48,12956.461
16492.49,12863.029
16492.5,12769.631
16492.51,12442.991
16492.52,12163.331
16492.53,12116.749
16492.54,11930.504
16492.55,11790.906
16492.56,11651.381
16492.57,11419.000
16492.58,11326.105
16492.59,11140.413
16492.6,13564.556
16492.61,15727.300
16492.62,15727.300
16492.63,15255.676
16492.64,14973.092
16492.65,14690.800
16492.66,14361.828
16492.67,14174.023
16492.68,13845.678
16492.69,13517.730
16492.7,13424.104
16492.71,13236.949
16492.72,12816.326
16492.73,12629.594
16492.74,12349.738
16492.75,12163.331
16492.76,12163.331
16492.77,12116.749
16492.78,11837.431
16492.79,11697.881
16492.8,11744.390
16492.81,11372.549
16492.82,11233.243
16492.83,11186.823
16492.84,10769.417
16492.85,10769.417
16492.86,13424.104
16492.87,15774.507
16492.88,15491.387
16492.89,15444.229
16492.9,14973.092
16492.91,14690.800
16492.92,14267.910
16492.93,14127.093
16492.94,13658.230
16492.95,13377.304
16492.96,13143.421
16492.97,13049.925
16492.98,12863.029
16492.99,12536.276
16493,12396.361
16493.01,12209.921
16493.02,11977.054
16493.03,12023.610
16493.04,11837.431
16493.05,11697.881
16493.06,11419.000
16493.07,11465.460
16493.08,11419.000
16493.09,11047.615
16493.1,11094.010
16493.11,10815.763
16493.12,10769.417
16493.13,15161.449
16493.14,15680.101
16493.15,15585.728
16493.16,15161.449
16493.17,14784.864
16493.18,14361.828
16493.19,14267.910
16493.2,13892.561
16493.21,13564.556
16493.22,13377.304
16493.23,13096.669
16493.24,13049.925
16493.25,12769.631
16493.26,12442.991
16493.27,12489.630
16493.28,12209.921
16493.29,12116.749
16493.3,11744.390
16493.31,11604.888
16493.32,11419.000
16493.33,11326.105
16493.34,11372.549
16493.35,11419.000
16493.36,11279.670
16493.37,15444.229
16493.38,15821.723
16493.39,15585.728
16493.4,15161.449
16493.41,14878.962
16493.42,14690.800
16493.43,14267.910
16493.44,13939.450
16493.45,13705.080
16493.46,13330.511
16493.47,13049.925
16493.48,13096.669
16493.49,14361.828
16493.5,16862.512
16493.51,16578.270
16493.52,16105.184
16493.53,16057.920
16493.54,15444.229
16493.55,15020.169
16493.56,14784.864
16493.57,14549.764
16493.58,13939.450
16493.59,13798.804
16493.6,13658.230
16493.61,13424.104
16493.62,13236.949
16493.63,13003.188
16493.64,12629.594
16493.65,12676.265
16493.66,12396.361
16493.67,12163.331
16493.68,11977.054
16493.69,11790.906
16493.7,11744.390
16493.71,11604.888
16493.72,11465.460
16493.73,11326.105
16493.74,11186.823
16493.75,14831.909
16493.76,15916.177
16493.77,15585.728
16493.78,15302.802
16493.79,14784.864
16493.8,14455.779
16493.81,14267.910
16493.82,13845.678
16493.83,13798.804
16493.84,13517.730
16493.85,13283.727
16493.86,13049.925
16493.87,12629.594
16493.88,12536.276
16493.89,12396.361
16493.9,12349.738
16493.91,12023.610
16493.92,11930.504
16493.93,11697.881
16493.94,11651.381
16493.95,11419.000
16493.96,11326.105
16493.97,11094.010
16493.98,11094.010
16493.99,10954.850
16494,12863.029
16494.01,15632.910
16494.02,15491.387
16494.03,15302.802
16494.04,14831.909
16494.05,14596.768
16494.06,14408.800
16494.07,14033.256
16494.08,13705.080
16494.09,13564.556
16494.1,13190.181
16494.11,12956.461
16494.12,12863.029
16494.13,12722.943
16494.14,12442.991
16494.15,12256.519
16494.16,12163.331
16494.17,12070.176
16494.18,11883.964
16494.19,11511.928
16494.2,11558.404
16494.21,11465.460
16494.22,11326.105
16494.23,11094.010
16494.24,10908.479
16494.25,10862.117
16494.26,10723.079
16494.27,14455.779
16494.28,15868.945
16494.29,15680.101
16494.3,15208.559
16494.31,14973.092
16494.32,14596.768
16494.33,14174.023
16494.34,13986.349
16494.35,13751.938
16494.36,13236.949
16494.37,13096.669
16494.38,12956.461
16494.39,12816.326
16494.4,12676.265
16494.41,12396.361
16494.42,12349.738
16494.43,12116.749
16494.44,12023.610
16494.45,11883.964
16494.46,11651.381
16494.47,11326.105
16494.48,11372.549
16494.49,11233.243
16494.5,10954.850
16494.51,10954.850
16494.52,10769.417
16494.53,14502.768
16494.54,15868.945
16494.55,15680.101
16494.56,15444.229
16494.57,14878.962
16494.58,14690.800
16494.59,14314.865
16494.6,14033.256
16494.61,13705.080
16494.62,13470.913
16494.63,13190.181
16494.64,12909.741
16494.65,12816.326
16494.66,14596.768
16494.67,16672.984
16494.68,16388.938
16494.69,16105.184
16494.7,15821.723
16494.71,15349.936
16494.72,15208.559
16494.73,14690.800
16494.74,14455.779
16494.75,14220.963
16494.76,13751.938
16494.77,13611.390
16494.78,13377.304
16494.79,13096.669
16494.8,12909.741
16494.81,12722.943
16494.82,12442.991
16494.83,12163.331
16494.84,12070.176
16494.85,12116.749
16494.86,11790.906
16494.87,11511.928
16494.88,11744.390
16494.89,11465.460
16494.9,11372.549
16494.91,11140.413
16494.92,10954.850
16494.93,13611.390
16494.94,15680.101
16494.95,15444.229
16494.96,15255.676
16494.97,14926.022
16494.98,14643.779
16494.99,14361.828
16495,13939.450
16495.01,13798.804
16495.02,13611.390
16495.03,13190.181
16495.04,12909.741
16495.05,12722.943
16495.06,12629.594
16495.07,12303.125
16495.08,12209.921
16495.09,11977.054
16495.1,11977.054
16495.11,11697.881
16495.12,11604.888
16495.13,11465.460
16495.14,11233.243
16495.15,11186.823
16495.16,11186.823
16495.17,10954.850
16495.18,10908.479
16495.19,14878.962
16495.2,15868.945
16495.21,15491.387
16495.22,15161.449
16495.23,14831.909
16495.24,14596.768
16495.25,14174.023
16495.26,14033.256
16495.27,13611.390
16495.28,13517.730
16495.29,13236.949
16495.3,12956.461
16495.31,12722.943
16495.32,12769.631
16495.33,12489.630
16495.34,12256.519
16495.35,11883.964
16495.36,11697.881
16495.37,11604.888
16495.38,11511.928
16495.39,11419.000
16495.4,11465.460
16495.41,11233.243
16495.42,11279.670
16495.43,10862.117
16495.44,10815.763
16495.45,13798.804
16495.46,15774.507
16495.47,15727.300
16495.48,15255.676
16495.49,15114.348
16495.5,14596.768
16495.51,14408.800
16495.52,14033.256
16495.53,13751.938
16495.54,13377.304
16495.55,13377.304
16495.56,13096.669
16495.57,12909.741
16495.58,12676.265
16495.59,14549.764
16495.6,16530.926
16495.61,16436.260
16495.62,16057.920
16495.63,15821.723
16495.64,15397.078
16495.65,15067.254
16495.66,14502.768
16495.67,14314.865
16495.68,13939.450
16495.69,13798.804
16495.7,13564.556
16495.71,13236.949
16495.72,13096.669
16495.73,12722.943
16495.74,12629.594
16495.75,12442.991
16495.76,12163.331
16495.77,11977.054
16495.78,11790.906
16495.79,11697.881
16495.8,11651.381
16495.81,11558.404
16495.82,11372.549
16495.83,11186.823
16495.84,11186.823
16495.85,11047.615
16495.86,11140.413
16495.87,15208.559
16495.88,15680.101
16495.89,15491.387
16495.9,15114.348
16495.91,14643.779
16495.92,14314.865
16495.93,14174.023
16495.94,14033.256
16495.95,13611.390
16495.96,13330.511
16495.97,13096.669
16495.98,13003.188
16495.99,12629.594
16496,12629.594
16496.01,12396.361
16496.02,12209.921
16496.03,12256.519
16496.04,11883.964
16496.05,11744.390
16496.06,11558.404
16496.07,11511.928
16496.08,11326.105
16496.09,11140.413
16496.1,11186.823
16496.11,10862.117
16496.12,10862.117
16496.13,14973.092
16496.14,15680.101
16496.15,15632.910
16496.16,15255.676
16496.17,15020.169
16496.18,14549.764
16496.19,14220.963
16496.2,13892.561
16496.21,13564.556
16496.22,13470.913
16496.23,13143.421
16496.24,13049.925
16496.25,12956.461
16496.26,12582.931
16496.27,12349.738
16496.28,12070.176
16496.29,11977.054
16496.3,11790.906
16496.31,11697.881
16496.32,11744.390
16496.33,11419.000
16496.34,11233.243
16496.35,11140.413
16496.36,11001.229
16496.37,11001.229
16496.38,11094.010
16496.39,12536.276
16496.4,15774.507
16496.41,15774.507
16496.42,15491.387
16496.43,15067.254
16496.44,14737.828
16496.45,14408.800
16496.46,13986.349
16496.47,13892.561
16496.48,13470.913
16496.49,13377.304
16496.5,13283.727
16496.51,16483.588
16496.52,17147.045
16496.53,16672.984
16496.54,16105.184
16496.55,15963.417
16496.56,15444.229
16496.57,15114.348
16496.58,14690.800
16496.59,14408.800
16496.6,14174.023
16496.61,13892.561
16496.62,13658.230
16496.63,13330.511
16496.64,13236.949
16496.65,13049.925
16496.66,12676.265
16496.67,12582.931
16496.68,12582.931
16496.69,12163.331
16496.7,11977.054
16496.71,11977.054
16496.72,11651.381
16496.73,11511.928
16496.74,11326.105
16496.75,11326.105
16496.76,11326.105
16496.77,15491.387
16496.78,15821.723
16496.79,15444.229
16496.8,15208.559
16496.81,14926.022
16496.82,14455.779
16496.83,14314.865
16496.84,13939.450
16496.85,13517.730
16496.86,13283.727
16496.87,13143.421
16496.88,12909.741
16496.89,12582.931
16496.9,12442.991
16496.91,12396.361
16496.92,11977.054
16496.93,11930.504
16496.94,11790.906
16496.95,11697.881
16496.96,11558.404
16496.97,11419.000
16496.98,11186.823
16496.99,11326.105
16497,11140.413
16497.01,10954.850
16497.02,12536.276
16497.03,15632.910
16497.04,15680.101
16497.05,15302.802
16497.06,14878.962
16497.07,14596.768
16497.08,14267.910
16497.09,14174.023
16497.1,13892.561
16497.11,13470.913
16497.12,13236.949
16497.13,13003.188
16497.14,12909.741
16497.15,12722.943
16497.16,12536.276
16497.17,12303.125
16497.18,12070.176
16497.19,11977.054
16497.2,11883.964
16497.21,11651.381
16497.22,11465.460
16497.23,11372.549
16497.24,11094.010
16497.25,11047.615
16497.26,11930.504
16497.27,15727.300
16497.28,15774.507
16497.29,15538.553
16497.3,15161.449
16497.31,14831.909
16497.32,14361.828
16497.33,14174.023
16497.34,13845.678
16497.35,13658.230
16497.36,13424.104
16497.37,13143.421
16497.38,12956.461
16497.39,12816.326
16497.4,12769.631
16497.41,12349.738
16497.42,12256.519
16497.43,11883.964
16497.44,11651.381
16497.45,11744.390
16497.46,11558.404
16497.47,11419.000
16497.48,11372.549
16497.49,11233.243
16497.5,11047.615
16497.51,10954.850
16497.52,10769.417
16497.53,10584.114
16497.54,11604.888
16497.55,15585.728
16497.56,15632.910
16497.57,15349.936
16497.58,15020.169
16497.59,14643.779
16497.6,14643.779
16497.61,14127.093
16497.62,13798.804
16497.63,13377.304
16497.64,13190.181
16497.65,13143.421
16497.66,16294.321
16497.67,16909.914
16497.68,16294.321
16497.69,15916.177
16497.7,15774.507
16497.71,15397.078
16497.72,15114.348
16497.73,14831.909
16497.74,14455.779
16497.75,14267.910
16497.76,13986.349
16497.77,13705.080
16497.78,13424.104
16497.79,13283.727
16497.8,12956.461
16497.81,12769.631
16497.82,12442.991
16497.83,12442.991
16497.84,12256.519
16497.85,12163.331
16497.86,11837.431
16497.87,11697.881
16497.88,11604.888
16497.89,11419.000
16497.9,11326.105
16497.91,12629.594
16497.92,15916.177
16497.93,15774.507
16497.94,15538.553
16497.95,15255.676
16497.96,14878.962
16497.97,14361.828
16497.98,14033.256
16497.99,13751.938
16498,13611.390
16498.01,13470.913
16498.02,13143.421
16498.03,13049.925
16498.04,12722.943
16498.05,12582.931
16498.06,12442.991
16498.07,11977.054
16498.08,12023.610
16498.09,11837.431
16498.1,11697.881
16498.11,11604.888
16498.12,11326.105
16498.13,11326.105
16498.14,11186.823
16498.15,11094.010
16498.16,15255.676
16498.17,15963.417
16498.18,15444.229
16498.19,15114.348
16498.2,14690.800
16498.21,14596.768
16498.22,14220.963
16498.23,13892.561
16498.24,13751.938
16498.25,13330.511
16498.26,13143.421
16498.27,13049.925
16498.28,12769.631
16498.29,12442.991
16498.3,12442.991
16498.31,12349.738
16498.32,12070.176
16498.33,11744.390
16498.34,11697.881
16498.35,11651.381
16498.36,11419.000
16498.37,11419.000
16498.38,11233.243
16498.39,10954.850
16498.4,11047.615
16498.41,10862.117
16498.42,14926.022
16498.43,15632.910
16498.44,15632.910
16498.45,15302.802
16498.46,14831.909
16498.47,14690.800
16498.48,14314.865
16498.49,13892.561
16498.5,13751.938
16498.51,13564.556
16498.52,13236.949
16498.53,12909.741
16498.54,12629.594
16498.55,12442.991
16498.56,12349.738
16498.57,12116.749
16498.58,11883.964
16498.59,11837.431
16498.6,11744.390
16498.61,11651.381
16498.62,11419.000
16498.63,11326.105
16498.64,11233.243
16498.65,11186.823
16498.66,10862.117
16498.67,10769.417
16498.68,12489.630
16498.69,15585.728
16498.7,15868.945
16498.71,15208.559
16498.72,15020.169
16498.73,14926.022
16498.74,14408.800
16498.75,14127.093
16498.76,13845.678
16498.77,13705.080
16498.78,13377.304
16498.79,13143.421
16498.8,12863.029
16498.81,12629.594
16498.82,14455.779
16498.83,16578.270
16498.84,16388.938
16498.85,15821.723
16498.86,15585.728
16498.87,15208.559
16498.88,15020.169
16498.89,14690.800
16498.9,14314.865
16498.91,13892.561
16498.92,13798.804
16498.93,13470.913
16498.94,13424.104
16498.95,13190.181
16498.96,12816.326
16498.97,12629.594
16498.98,12582.931
16498.99,12209.921
16499,12023.610
16499.01,11977.054
16499.02,11837.431
16499.03,11604.888
16499.04,11697.881
16499.05,11558.404
16499.06,11140.413
16499.07,11047.615
16499.08,10908.479
16499.09,11001.229
16499.1,15302.802
16499.11,15680.101
16499.12,15397.078
16499.13,15067.254
16499.14,14784.864
16499.15,14314.865
16499.16,14080.170
16499.17,13798.804
16499.18,13611.390
16499.19,13377.304
16499.2,13096.669
16499.21,13003.188
16499.22,12816.326
16499.23,12442.991
16499.24,12303.125
16499.25,12070.176
16499.26,12070.176
16499.27,11930.504
16499.28,11697.881
16499.29,11744.390
16499.3,11372.549
16499.31,11326.105
16499.32,11186.823
16499.33,11140.413
16499.34,10954.850
16499.35,12769.631
16499.36,15821.723
16499.37,15632.910
16499.38,15349.936
16499.39,15114.348
16499.4,14596.768
16499.41,14267.910
16499.42,14127.093
16499.43,14033.256
16499.44,13658.230
16499.45,13330.511
16499.46,13003.188
16499.47,12863.029
16499.48,12536.276
16499.49,12349.738
16499.5,12349.738
16499.51,12116.749
16499.52,11697.881
16499.53,12023.610
16499.54,11744.390
16499.55,11511.928
16499.56,11558.404
16499.57,11372.549
16499.58,11140.413
16499.59,11140.413
16499.6,10862.117
16499.61,10862.117
16499.62,10908.479
16499.63,15538.553
16499.64,15868.945
16499.65,15585.728
16499.66,15208.559
16499.67,14926.022
16499.68,14502.768
16499.69,14174.023
16499.7,13939.450
16499.71,13705.080
16499.72,13424.104
16499.73,13143.421
16499.74,12956.461
16499.75,16057.920
16499.76,16815.117
16499.77,16578.270
16499.78,16105.184
16499.79,15821.723
16499.8,15491.387
16499.81,15208.559
16499.82,14690.800
16499.83,14643.779
16499.84,14127.093
16499.85,13892.561
16499.86,13517.730
16499.87,13190.181
16499.88,12909.741
16499.89,12816.326
16499.9,12769.631
16499.91,12489.630
16499.92,12209.921
16499.93,12209.921
16499.94,11930.504
16499.95,11977.054
16499.96,11604.888
16499.97,11604.888
16499.98,11511.928
16499.99,11140.413
16500,11094.010
16500.01,11001.229
16500.02,15067.254
16500.03,15727.300
16500.04,15585.728
16500.05,15255.676
16500.06,14973.092
16500.07,14596.768
16500.08,14267.910
16500.09,14080.170
16500.1,13798.804
16500.11,13470.913
16500.12,13190.181
16500.13,13049.925
16500.14,12722.943
16500.15,12582.931
16500.16,12163.331
16500.17,12163.331
16500.18,11930.504
16500.19,11977.054
16500.2,11744.390
16500.21,11558.404
16500.22,11558.404
16500.23,11465.460
16500.24,11140.413
16500.25,11140.413
16500.26,13611.390
16500.27,15963.417
16500.28,15774.507
16500.29,15397.078
16500.3,14973.092
16500.31,14737.828
16500.32,14549.764
16500.33,13892.561
16500.34,13705.080
16500.35,13611.390
16500.36,13330.511
16500.37,13003.188
16500.38,12863.029
16500.39,12536.276
16500.4,12536.276
16500.41,12209.921
16500.42,12163.331
16500.43,12163.331
16500.44,12023.610
16500.45,11697.881
16500.46,11465.460
16500.47,11372.549
16500.48,11326.105
16500.49,11047.615
16500.5,14220.963
16500.51,15963.417
16500.52,15916.177
16500.53,15538.553
16500.54,15208.559
16500.55,14596.768
16500.56,14408.800
16500.57,13939.450
16500.58,13845.678
16500.59,13751.938
