time_ms,time_relative_ms,current_ua
20030.26,-170.90999999999985,21594.717
20030.27,-170.89999999999782,21546.52
20030.28,-170.88999999999942,21739.359
20030.29,-170.87999999999738,21739.359
20030.3,-170.86999999999898,21450.146
20030.31,-170.85999999999694,21594.717
20030.32,-170.84999999999854,21546.52
20030.33,-170.8399999999965,21594.717
20030.34,-170.8299999999981,21498.33
20030.35,-170.8199999999997,21594.717
20030.36,-170.80999999999767,21691.139
20030.37,-170.79999999999927,21450.146
20030.38,-170.78999999999724,21498.33
20030.39,-170.77999999999884,21546.52
20030.4,-170.7699999999968,21546.52
20030.41,-170.7599999999984,21498.33
20030.42,-170.75,21594.717
20030.43,-170.73999999999796,21594.717
20030.44,-170.72999999999956,21691.139
20030.45,-170.71999999999753,21739.359
20030.46,-170.70999999999913,21932.332
20030.47,-170.6999999999971,21642.924
20030.48,-170.6899999999987,21835.83
20030.49,-170.67999999999665,21691.139
20030.5,-170.66999999999825,21691.139
20030.51,-170.65999999999985,21691.139
20030.52,-170.64999999999782,21691.139
20030.53,-170.63999999999942,21594.717
20030.54,-170.62999999999738,21691.139
20030.55,-170.61999999999898,21691.139
20030.56,-170.60999999999694,21787.59
20030.57,-170.59999999999854,21546.52
20030.58,-170.5899999999965,21546.52
20030.59,-170.5799999999981,21691.139
20030.6,-170.5699999999997,21594.717
20030.61,-170.55999999999767,21739.359
20030.62,-170.54999999999927,21594.717
20030.63,-170.53999999999724,21546.52
20030.64,-170.52999999999884,21594.717
20030.65,-170.5199999999968,21546.52
20030.66,-170.5099999999984,21401.973
20030.67,-170.5,21739.359
20030.68,-170.48999999999796,21787.59
20030.69,-170.47999999999956,21546.52
20030.7,-170.46999999999753,21691.139
20030.71,-170.45999999999913,21594.717
20030.72,-170.4499999999971,21642.924
20030.73,-170.4399999999987,21787.59
20030.74,-170.42999999999665,21594.717
20030.75,-170.41999999999825,21594.717
20030.76,-170.40999999999985,21546.52
20030.77,-170.39999999999782,21642.924
20030.78,-170.38999999999942,21546.52
20030.79,-170.37999999999738,21401.973
20030.8,-170.36999999999898,21594.717
20030.81,-170.35999999999694,21642.924
20030.82,-170.34999999999854,21884.076
20030.83,-170.3399999999965,21642.924
20030.84,-170.3299999999981,21642.924
20030.85,-170.3199999999997,21691.139
20030.86,-170.30999999999767,21546.52
20030.87,-170.29999999999927,21594.717
20030.88,-170.28999999999724,21691.139
20030.89,-170.27999999999884,21787.59
20030.9,-170.2699999999968,21691.139
20030.91,-170.2599999999984,21498.33
20030.92,-170.25,21546.52
