time_ms,time_relative_ms,current_ua
6871.13,-5.0,13751.938
6871.14,-4.989999999999782,13658.23
6871.15,-4.980000000000473,13705.08
6871.16,-4.970000000000255,13705.08
6871.17,-4.960000000000036,13611.39
6871.18,-4.949999999999818,13564.556
6871.19,-4.940000000000509,13470.913
6871.2,-4.930000000000291,13470.913
6871.21,-4.920000000000073,13424.104
6871.22,-4.9099999999998545,13424.104
6871.23,-4.900000000000546,13470.913
6871.24,-4.890000000000327,16057.92
6871.25,-4.880000000000109,18145.217
6871.26,-4.869999999999891,18431.066
6871.27,-4.859999999999673,18002.402
6871.28,-4.850000000000364,17669.451
6871.29,-4.8400000000001455,17479.371
6871.3,-4.829999999999927,17147.045
6871.31,-4.819999999999709,16957.324
6871.32,-4.8100000000004,16720.354
6871.33,-4.800000000000182,16294.321
6871.34,-4.789999999999964,16199.736
6871.35,-4.779999999999745,15963.417
6871.36,-4.770000000000437,15916.177
6871.37,-4.760000000000218,15680.101
6871.38,-4.75,15632.91
6871.39,-4.739999999999782,15397.078
6871.4,-4.730000000000473,15444.229
6871.41,-4.720000000000255,15255.676
6871.42,-4.710000000000036,14973.092
6871.43,-4.699999999999818,14926.022
6871.44,-4.690000000000509,14831.909
6871.45,-4.680000000000291,14643.779
6871.46,-4.670000000000073,14643.779
6871.47,-4.6599999999998545,14502.768
6871.48,-4.650000000000546,14361.828
6871.49,-4.640000000000327,14220.963
6871.5,-4.630000000000109,14408.8
6871.51,-4.619999999999891,14314.865
6871.52,-4.609999999999673,14174.023
6871.53,-4.600000000000364,14174.023
6871.54,-4.5900000000001455,14080.17
6871.55,-4.579999999999927,14080.17
6871.56,-4.569999999999709,13939.45
6871.57,-4.5600000000004,13986.349
6871.58,-4.550000000000182,13939.45
6871.59,-4.539999999999964,13892.561
6871.6,-4.529999999999745,13798.804
6871.61,-4.520000000000437,13892.561
6871.62,-4.510000000000218,13658.23
6871.63,-4.5,13517.73
6871.64,-4.489999999999782,13611.39
6871.65,-4.480000000000473,13470.913
6871.66,-4.470000000000255,13611.39
6871.67,-4.460000000000036,13517.73
6871.68,-4.449999999999818,13611.39
6871.69,-4.440000000000509,13517.73
6871.7,-4.430000000000291,13424.104
6871.71,-4.420000000000073,13470.913
6871.72,-4.4099999999998545,13517.73
6871.73,-4.400000000000546,13330.511
6871.74,-4.390000000000327,13236.949
6871.75,-4.380000000000109,17526.879
6871.76,-4.369999999999891,18240.469
6871.77,-4.359999999999673,18145.217
6871.78,-4.350000000000364,17669.451
6871.79,-4.3400000000001455,17479.371
6871.8,-4.329999999999927,17147.045
6871.81,-4.319999999999709,17147.045
6871.82,-4.3100000000004,16720.354
6871.83,-4.300000000000182,16672.984
6871.84,-4.289999999999964,16436.26
6871.85,-4.279999999999745,16247.024
6871.86,-4.270000000000437,15916.177
6871.87,-4.260000000000218,15868.945
6871.88,-4.25,15727.3
6871.89,-4.239999999999782,15538.553
6871.9,-4.230000000000473,15444.229
6871.91,-4.220000000000255,15255.676
6871.92,-4.210000000000036,15114.348
6871.93,-4.199999999999818,15067.254
6871.94,-4.190000000000509,14831.909
6871.95,-4.180000000000291,14926.022
6871.96,-4.170000000000073,14737.828
6871.97,-4.1599999999998545,14690.8
6871.98,-4.150000000000546,14737.828
6871.99,-4.140000000000327,14502.768
6872.0,-4.130000000000109,14361.828
6872.01,-4.119999999999891,14267.91
6872.02,-4.109999999999673,14080.17
6872.03,-4.100000000000364,14174.023
6872.04,-4.0900000000001455,14174.023
6872.05,-4.079999999999927,14080.17
6872.06,-4.069999999999709,13845.678
6872.07,-4.0600000000004,13986.349
6872.08,-4.050000000000182,13892.561
6872.09,-4.039999999999964,13705.08
6872.1,-4.029999999999745,13658.23
6872.11,-4.020000000000437,13658.23
6872.12,-4.010000000000218,13798.804
6872.13,-4.0,13611.39
6872.14,-3.9899999999997817,13564.556
6872.15,-3.980000000000473,13611.39
6872.16,-3.9700000000002547,13611.39
6872.17,-3.9600000000000364,13611.39
6872.18,-3.949999999999818,13377.304
6872.19,-3.9400000000005093,13517.73
6872.2,-3.930000000000291,13564.556
6872.21,-3.9200000000000728,13470.913
6872.22,-3.9099999999998545,13377.304
6872.23,-3.9000000000005457,13283.727
6872.24,-3.8900000000003274,13283.727
6872.25,-3.880000000000109,14033.256
6872.26,-3.869999999999891,18050.0
6872.27,-3.8599999999996726,18383.406
6872.28,-3.850000000000364,18145.217
6872.29,-3.8400000000001455,17764.539
6872.3,-3.8299999999999272,17716.99
6872.31,-3.819999999999709,17289.422
6872.32,-3.8100000000004,17147.045
6872.33,-3.800000000000182,16767.732
6872.34,-3.7899999999999636,16625.623
6872.35,-3.7799999999997453,16247.024
6872.36,-3.7700000000004366,16152.456
6872.37,-3.7600000000002183,15916.177
6872.38,-3.75,15680.101
6872.39,-3.7399999999997817,15680.101
6872.4,-3.730000000000473,15255.676
6872.41,-3.7200000000002547,15067.254
6872.42,-3.7100000000000364,15114.348
6872.43,-3.699999999999818,15114.348
6872.44,-3.6900000000005093,14878.962
6872.45,-3.680000000000291,14784.864
6872.46,-3.6700000000000728,14690.8
6872.47,-3.6599999999998545,14502.768
6872.48,-3.6500000000005457,14643.779
6872.49,-3.6400000000003274,14455.779
6872.5,-3.630000000000109,14314.865
6872.51,-3.619999999999891,14080.17
6872.52,-3.6099999999996726,14127.093
6872.53,-3.600000000000364,14314.865
6872.54,-3.5900000000001455,14033.256
6872.55,-3.5799999999999272,13986.349
6872.56,-3.569999999999709,13986.349
6872.57,-3.5600000000004,13845.678
6872.58,-3.550000000000182,13892.561
6872.59,-3.5399999999999636,13798.804
6872.6,-3.5299999999997453,13798.804
6872.61,-3.5200000000004366,13470.913
6872.62,-3.5100000000002183,13892.561
6872.63,-3.5,13564.556
6872.64,-3.4899999999997817,13658.23
6872.65,-3.480000000000473,13751.938
6872.66,-3.4700000000002547,13517.73
6872.67,-3.4600000000000364,13564.556
6872.68,-3.449999999999818,13658.23
6872.69,-3.4400000000005093,13470.913
6872.7,-3.430000000000291,13377.304
6872.71,-3.4200000000000728,13377.304
6872.72,-3.4099999999998545,13377.304
6872.73,-3.4000000000005457,13470.913
6872.74,-3.3900000000003274,13377.304
6872.75,-3.380000000000109,13517.73
6872.76,-3.369999999999891,17574.395
6872.77,-3.3599999999996726,18478.738
6872.78,-3.350000000000364,18335.752
6872.79,-3.3400000000001455,18002.402
6872.8,-3.3299999999999272,17479.371
6872.81,-3.319999999999709,17431.871
6872.82,-3.3100000000004,17052.168
6872.83,-3.300000000000182,16815.117
6872.84,-3.2899999999999636,16720.354
6872.85,-3.2799999999997453,16388.938
6872.86,-3.2700000000004366,16105.184
6872.87,-3.2600000000002183,16057.92
6872.88,-3.25,15774.507
6872.89,-3.2399999999997817,15538.553
6872.9,-3.230000000000473,15538.553
6872.91,-3.2200000000002547,15397.078
6872.92,-3.2100000000000364,15208.559
6872.93,-3.199999999999818,15161.449
6872.94,-3.1900000000005093,15114.348
6872.95,-3.180000000000291,15020.169
6872.96,-3.1700000000000728,14878.962
6872.97,-3.1599999999998545,14549.764
6872.98,-3.1500000000005457,14408.8
6872.99,-3.1400000000003274,14314.865
6873.0,-3.130000000000109,14455.779
6873.01,-3.119999999999891,14361.828
6873.02,-3.1099999999996726,14314.865
6873.03,-3.100000000000364,14267.91
6873.04,-3.0900000000001455,14174.023
6873.05,-3.0799999999999272,14127.093
6873.06,-3.069999999999709,13939.45
6873.07,-3.0600000000004,13939.45
6873.08,-3.050000000000182,13845.678
6873.09,-3.0399999999999636,13892.561
6873.1,-3.0299999999997453,13798.804
6873.11,-3.0200000000004366,13611.39
6873.12,-3.0100000000002183,13658.23
6873.13,-3.0,13705.08
6873.14,-2.9899999999997817,13611.39
6873.15,-2.980000000000473,13564.556
6873.16,-2.9700000000002547,13611.39
6873.17,-2.9600000000000364,13564.556
6873.18,-2.949999999999818,13611.39
6873.19,-2.9400000000005093,13611.39
6873.2,-2.930000000000291,13470.913
6873.21,-2.9200000000000728,13517.73
6873.22,-2.9099999999998545,13330.511
6873.23,-2.9000000000005457,13564.556
6873.24,-2.8900000000003274,13330.511
6873.25,-2.880000000000109,13611.39
6873.26,-2.869999999999891,13424.104
6873.27,-2.8599999999996726,17004.742
6873.28,-2.850000000000364,18383.406
6873.29,-2.8400000000001455,18383.406
6873.3,-2.8299999999999272,18145.217
6873.31,-2.819999999999709,17907.232
6873.32,-2.8100000000004,17336.896
6873.33,-2.800000000000182,17052.168
6873.34,-2.7899999999999636,16815.117
6873.35,-2.7799999999997453,16578.27
6873.36,-2.7700000000004366,16436.26
6873.37,-2.7600000000002183,16199.736
6873.38,-2.75,16199.736
6873.39,-2.7399999999997817,16010.664
6873.4,-2.730000000000473,15774.507
6873.41,-2.7200000000002547,15585.728
6873.42,-2.7100000000000364,15491.387
6873.43,-2.699999999999818,15397.078
6873.44,-2.6900000000005093,15161.449
6873.45,-2.680000000000291,15114.348
6873.46,-2.6700000000000728,15067.254
6873.47,-2.6599999999998545,14831.909
6873.48,-2.6500000000005457,14784.864
6873.49,-2.6400000000003274,14643.779
6873.5,-2.630000000000109,14596.768
6873.51,-2.619999999999891,14502.768
6873.52,-2.6099999999996726,14408.8
6873.53,-2.600000000000364,14502.768
6873.54,-2.5900000000001455,14361.828
6873.55,-2.5799999999999272,14127.093
6873.56,-2.569999999999709,13939.45
6873.57,-2.5600000000004,14127.093
6873.58,-2.550000000000182,14033.256
6873.59,-2.5399999999999636,14080.17
6873.6,-2.5299999999997453,13986.349
6873.61,-2.5200000000004366,13658.23
6873.62,-2.5100000000002183,13705.08
6873.63,-2.5,13705.08
6873.64,-2.4899999999997817,13658.23
6873.65,-2.480000000000473,13658.23
6873.66,-2.4700000000002547,13658.23
6873.67,-2.4600000000000364,13517.73
6873.68,-2.449999999999818,13517.73
6873.69,-2.4400000000005093,13611.39
6873.7,-2.430000000000291,13517.73
6873.71,-2.4200000000000728,13470.913
6873.72,-2.4099999999998545,13517.73
6873.73,-2.4000000000005457,17004.742
6873.74,-2.3900000000003274,18621.797
6873.75,-2.380000000000109,18478.738
6873.76,-2.369999999999891,18145.217
6873.77,-2.3599999999996726,17954.813
6873.78,-2.350000000000364,17479.371
6873.79,-2.3400000000001455,17336.896
6873.8,-2.3299999999999272,17004.742
6873.81,-2.319999999999709,16720.354
6873.82,-2.3100000000004,16578.27
6873.83,-2.300000000000182,16436.26
6873.84,-2.2899999999999636,16247.024
6873.85,-2.2799999999997453,16010.664
6873.86,-2.2700000000004366,15821.723
6873.87,-2.2600000000002183,15680.101
6873.88,-2.25,15680.101
6873.89,-2.2399999999997817,15302.802
6873.9,-2.230000000000473,15208.559
6873.91,-2.2200000000002547,15208.559
6873.92,-2.2100000000000364,15067.254
6873.93,-2.199999999999818,14690.8
6873.94,-2.1900000000005093,14831.909
6873.95,-2.180000000000291,14690.8
6873.96,-2.1700000000000728,14643.779
6873.97,-2.1599999999998545,14455.779
6873.98,-2.1500000000005457,14502.768
6873.99,-2.1400000000003274,14314.865
6874.0,-2.130000000000109,14314.865
6874.01,-2.119999999999891,14361.828
6874.02,-2.1099999999996726,14033.256
6874.03,-2.100000000000364,14127.093
6874.04,-2.0900000000001455,14033.256
6874.05,-2.0799999999999272,13986.349
6874.06,-2.069999999999709,13892.561
6874.07,-2.0600000000004,13892.561
6874.08,-2.050000000000182,13751.938
6874.09,-2.0399999999999636,13939.45
6874.1,-2.0299999999997453,13892.561
6874.11,-2.0200000000004366,13751.938
6874.12,-2.0100000000002183,13798.804
6874.13,-2.0,13564.556
6874.14,-1.9899999999997817,13705.08
6874.15,-1.980000000000473,13751.938
6874.16,-1.9700000000002547,13658.23
6874.17,-1.9600000000000364,13798.804
6874.18,-1.949999999999818,13939.45
6874.19,-1.9400000000005093,13939.45
6874.2,-1.930000000000291,13939.45
6874.21,-1.9200000000000728,14127.093
6874.22,-1.9099999999998545,15632.91
6874.23,-1.9000000000005457,19003.645
6874.24,-1.8900000000003274,19242.564
6874.25,-1.8800000000001091,18955.885
6874.26,-1.8699999999998909,18669.498
6874.27,-1.8599999999996726,18431.066
6874.28,-1.8500000000003638,18240.469
6874.29,-1.8400000000001455,18145.217
