time_ms,time_relative_ms,current_ua
16582.15,-185.3199999999997,21353.809
16582.16,-185.3100000000013,21401.973
16582.17,-185.3000000000029,21305.65
16582.18,-185.29000000000087,21257.502
16582.19,-185.28000000000247,21353.809
16582.2,-185.27000000000044,21594.717
16582.21,-185.26000000000204,21401.973
16582.22,-185.25,21401.973
16582.23,-185.2400000000016,21401.973
16582.24,-185.22999999999956,21353.809
16582.25,-185.22000000000116,21257.502
16582.26,-185.21000000000276,21305.65
16582.27,-185.20000000000073,21498.33
16582.28,-185.19000000000233,21209.359
16582.29,-185.1800000000003,21353.809
16582.3,-185.1700000000019,21353.809
16582.31,-185.15999999999985,21498.33
16582.32,-185.15000000000146,21353.809
16582.33,-185.13999999999942,21257.502
16582.34,-185.13000000000102,21401.973
16582.35,-185.12000000000262,21450.146
16582.36,-185.11000000000058,21305.65
16582.37,-185.10000000000218,21498.33
16582.38,-185.09000000000015,21353.809
16582.39,-185.08000000000175,21401.973
16582.4,-185.0699999999997,21401.973
16582.41,-185.0600000000013,21161.227
16582.42,-185.0500000000029,21401.973
16582.43,-185.04000000000087,21257.502
16582.44,-185.03000000000247,21353.809
16582.45,-185.02000000000044,21353.809
16582.46,-185.01000000000204,21401.973
16582.47,-185.0,21401.973
16582.48,-184.9900000000016,21353.809
16582.49,-184.97999999999956,21353.809
16582.5,-184.97000000000116,21353.809
16582.51,-184.96000000000276,21161.227
16582.52,-184.95000000000073,21257.502
16582.53,-184.94000000000233,21401.973
16582.54,-184.9300000000003,21498.33
16582.55,-184.9200000000019,21353.809
16582.56,-184.90999999999985,21450.146
16582.57,-184.90000000000146,21353.809
16582.58,-184.88999999999942,21450.146
16582.59,-184.88000000000102,21305.65
16582.6,-184.87000000000262,21498.33
16582.61,-184.86000000000058,21257.502
16582.62,-184.85000000000218,21305.65
16582.63,-184.84000000000015,21498.33
16582.64,-184.83000000000175,21305.65
16582.65,-184.8199999999997,21353.809
16582.66,-184.8100000000013,21209.359
16582.67,-184.8000000000029,21209.359
16582.68,-184.79000000000087,20968.775
16582.69,-184.78000000000247,21161.227
16582.7,-184.77000000000044,21161.227
16582.71,-184.76000000000204,21064.984
16582.72,-184.75,21161.227
16582.73,-184.7400000000016,21209.359
16582.74,-184.72999999999956,21064.984
16582.75,-184.72000000000116,21161.227
16582.76,-184.71000000000276,21257.502
16582.77,-184.70000000000073,21161.227
16582.78,-184.69000000000233,21161.227
16582.79,-184.6800000000003,21401.973
16582.8,-184.6700000000019,21064.984
16582.81,-184.65999999999985,21353.809
16582.82,-184.65000000000146,21209.359
16582.83,-184.63999999999942,21064.984
16582.84,-184.63000000000102,21353.809
16582.85,-184.62000000000262,21113.102
16582.86,-184.61000000000058,21305.65
16582.87,-184.60000000000218,21064.984
16582.88,-184.59000000000015,21064.984
16582.89,-184.58000000000175,21161.227
16582.9,-184.5699999999997,21353.809
16582.91,-184.5600000000013,21401.973
16582.92,-184.5500000000029,21161.227
16582.93,-184.54000000000087,21161.227
16582.94,-184.53000000000247,21401.973
16582.95,-184.52000000000044,21257.502
16582.96,-184.51000000000204,20968.775
16582.97,-184.5,21064.984
16582.98,-184.4900000000016,21257.502
16582.99,-184.47999999999956,21209.359
16583.0,-184.47000000000116,21161.227
16583.01,-184.46000000000276,21257.502
16583.02,-184.45000000000073,21016.877
16583.03,-184.44000000000233,21161.227
16583.04,-184.4300000000003,21353.809
16583.05,-184.4200000000019,21209.359
16583.06,-184.40999999999985,21353.809
16583.07,-184.40000000000146,21161.227
16583.08,-184.38999999999942,21305.65
16583.09,-184.38000000000102,21305.65
16583.1,-184.37000000000262,21161.227
16583.11,-184.36000000000058,21064.984
16583.12,-184.35000000000218,21305.65
16583.13,-184.34000000000015,21209.359
16583.14,-184.33000000000175,21209.359
16583.15,-184.3199999999997,21161.227
16583.16,-184.3100000000013,21257.502
16583.17,-184.3000000000029,21161.227
16583.18,-184.29000000000087,21161.227
16583.19,-184.28000000000247,21161.227
16583.2,-184.27000000000044,21113.102
16583.21,-184.26000000000204,21064.984
16583.22,-184.25,21209.359
16583.23,-184.2400000000016,20968.775
16583.24,-184.22999999999956,21257.502
16583.25,-184.22000000000116,21064.984
16583.26,-184.21000000000276,21161.227
16583.27,-184.20000000000073,21161.227
16583.28,-184.19000000000233,21113.102
16583.29,-184.1800000000003,21209.359
16583.3,-184.1700000000019,21257.502
16583.31,-184.15999999999985,21113.102
16583.32,-184.15000000000146,21353.809
16583.33,-184.13999999999942,21209.359
16583.34,-184.13000000000102,21113.102
16583.35,-184.12000000000262,21113.102
16583.36,-184.11000000000058,21161.227
16583.37,-184.10000000000218,21161.227
16583.38,-184.09000000000015,21209.359
16583.39,-184.08000000000175,21401.973
16583.4,-184.0699999999997,21401.973
16583.41,-184.0600000000013,21257.502
16583.42,-184.0500000000029,21113.102
16583.43,-184.04000000000087,21353.809
16583.44,-184.03000000000247,21305.65
16583.45,-184.02000000000044,21257.502
16583.46,-184.01000000000204,21209.359
16583.47,-184.0,21353.809
16583.48,-183.9900000000016,21257.502
16583.49,-183.97999999999956,21209.359
16583.5,-183.97000000000116,21209.359
16583.51,-183.96000000000276,21161.227
16583.52,-183.95000000000073,21113.102
16583.53,-183.94000000000233,21401.973
16583.54,-183.9300000000003,21353.809
16583.55,-183.9200000000019,21305.65
16583.56,-183.90999999999985,21161.227
16583.57,-183.90000000000146,21161.227
16583.58,-183.88999999999942,21161.227
16583.59,-183.88000000000102,21161.227
16583.6,-183.87000000000262,21209.359
16583.61,-183.86000000000058,21209.359
16583.62,-183.85000000000218,21064.984
16583.63,-183.84000000000015,21064.984
16583.64,-183.83000000000175,21257.502
16583.65,-183.8199999999997,21450.146
16583.66,-183.8100000000013,21161.227
16583.67,-183.8000000000029,21401.973
16583.68,-183.79000000000087,21498.33
16583.69,-183.78000000000247,21305.65
16583.7,-183.77000000000044,21401.973
16583.71,-183.76000000000204,21257.502
16583.72,-183.75,21498.33
16583.73,-183.7400000000016,21305.65
16583.74,-183.72999999999956,21305.65
16583.75,-183.72000000000116,21353.809
